"","date","City","issues","actors","claims","valence","size_low","size_high","size_mean","fips_code","GEOID","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents"
"8235","2020-06-27","new bern, north carolina","policing; racism","New Bern Alumnae","antiracism; against police brutality",1,300,300,300,37049,"3746340",29895,9097,8869,3762,21490,1720,291,270,1344
"8236","2020-06-27","raleigh, north carolina","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,37183,"3755000",464485,134751,129501,99632,307687,40246,9634,7085,38334
"8237","2020-06-27","statesville, north carolina","policing; racism","general protesters","for removal of Confederate statue, Black Lives Matter",1,NA,NA,NA,37097,"3764740",26685,9852,9682,2883,17913,932,144,140,1058
"8238","2020-06-27","winston-salem, north carolina","covid; criminal justice; policing; racism","Black Lives Matter chapter","antiracism; against police brutality; for covid testing for inmates",1,NA,NA,NA,37067,"3775000",244115,85157,80606,32959,158653,14124,4687,2970,17171
"8239","2020-06-27","concord, new hampshire","policing; racism","Black Lives Matter groups from Concord, Manchester, Nashua, the Seacoast, and more","antiracism; against police brutality",1,1000,1000,1000,33013,"3314200",43244,1500,1361,6710,31266,3543,1171,426,2126
"8240","2020-06-27","peterborough, new hampshire","policing; racism","general protesters","antiracism; against police brutality; reduce police funding and reallocate money to social services",1,200,200,200,33011,"3360500",2971,0,0,744,2528,391,86,127,35
"8241","2020-06-27","byram, new jersey","policing; racism","general protesters","against Black Lives Matter protesters, All Lives Matter",2,10,10,10,34037,"3409170",39,39,39,0,27,0,0,0,0
"8242","2020-06-27","byram, new jersey","policing; racism","Patriots Alumni for Social Action","Black Lives Matter",1,100,100,100,34037,"3409170",39,39,39,0,27,0,0,0,0
"8243","2020-06-27","flemington, new jersey","policing; racism","general protesters","antiracism; against police brutality",1,100,100,100,34019,"3423700",4608,170,141,587,2989,275,29,49,262
"8244","2020-06-27","hamilton, new jersey","policing; racism","general protesters","antiracism; against police brutality",1,50,50,50,34021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8245","2020-06-27","hopatcong, new jersey","presidency; racism","general protesters","against President Trump, against hatred and bigotry",1,NA,NA,NA,34037,"3432910",14281,498,498,2012,10456,937,100,21,682
"8246","2020-06-27","livingston, new jersey","education; policing; racism","general protesters","antiracism; against police brutality; for racial justice reforms in school system",1,200,200,200,34013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8247","2020-06-27","somerville, new jersey","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,34035,"3468460",12085,1302,1222,2228,8318,999,233,131,449
"8248","2020-06-27","sparta, new jersey","policing; racism","high school students","antiracism; against police brutality",1,300,300,300,34037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8249","2020-06-27","woodcliff lake, new jersey","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,34003,"3482300",5832,183,179,1635,3829,777,373,96,190
"8250","2020-06-27","santa fe, new mexico","policing; racism","general protesters","antiracism; against police brutality; defund the police",1,300,300,300,35049,"3570500",83922,983,927,12759,61350,8380,2513,1938,3664
"8251","2020-06-27","las vegas, nevada","policing; racism","general protesters","antiracism; against police brutality",1,100,100,100,32003,"3240000",634773,77650,75263,69028,432257,25548,8347,3286,26606
"8252","2020-06-27","las vegas, nevada","lgbtqia; policing; racism","Vegas Urban Pride; Las Vegas PRIDE","antiracism; against police brutality; pro-LGBTQ+",1,100,100,100,32003,"3240000",634773,77650,75263,69028,432257,25548,8347,3286,26606
"8253","2020-06-27","albany, new york","lgbtqia; policing; racism","general protesters","antiracism; against police brutality; in support of the black and LGBTQ community",1,NA,NA,NA,36001,"3601000",97478,28209,26416,11569,58964,7997,2126,1659,14326
"8254","2020-06-27","bay shore, new york","education; healthcare; racism","general protesters","against racism, against racist texts from nursing student",0,NA,NA,NA,36103,"3604935",29799,7354,7303,3030,19274,1946,810,240,2159
"8255","2020-06-27","greenwich, new york","policing; racism","general protesters","in remembrance of George Floyd, against police brutality, for racial justice, Black Lives Matter",1,NA,NA,NA,36115,"3630675",2149,16,16,256,1346,130,33,13,39
"8256","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36005,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8257","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36005,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8258","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8259","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8260","2020-06-27","new york, new york","policing; racism","Street Riders NYC","antiracism; against police brutality",1,1000,1000,1000,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8261","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8262","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8263","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8264","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8265","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8266","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8267","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8268","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8269","2020-06-27","new york, new york","policing; racism","Upper East Side for Black Lives Matter","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8270","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8271","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8272","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8273","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8274","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8275","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8276","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8277","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8278","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8279","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8280","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8281","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8282","2020-06-27","new york, new york","economy; policing; racism","general protesters","antiracism; against police brutality; in support of black business in NYC",1,200,200,200,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8283","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36081,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8284","2020-06-27","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36081,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8285","2020-06-27","new york, new york","lgbtqia; policing; racism","general protesters","antiracism; against police brutality; Black LGBTQ Lives Matter",1,NA,NA,NA,36081,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8286","2020-06-27","new york, new york","policing; racism","Queens Juneteenth Coalition","antiracism; against police brutality",1,NA,NA,NA,36081,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8287","2020-06-27","new york, new york","policing; racism","Breathe for Eight","antiracism; against police brutality",1,NA,NA,NA,36081,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8288","2020-06-27","rochester, new york","policing; racism","the United Christian Leadership Ministry","antiracism; against police brutality",1,100,100,100,36055,"3663000",206848,82384,80611,19151,132753,10192,2148,1860,15125
"8289","2020-06-27","ashland, ohio","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,39005,"3902568",20390,301,200,2275,12946,1001,136,118,2361
"8290","2020-06-27","cleveland, ohio","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,39035,"3916000",385282,188116,184284,28412,260178,11620,3681,1821,20619
"8291","2020-06-27","columbus, ohio","policing; racism","general protesters","antiracism; against police brutality; for the recall of Mayor Ginther",1,NA,NA,NA,39049,"3918000",878553,254684,250787,138192,580151,54400,10742,8766,68079
"8292","2020-06-27","germantown, ohio","policing; racism","general protesters","antiracism; against police brutality",1,24,24,24,39113,"3929932",5502,0,0,493,3588,247,45,36,99
"8293","2020-06-27","kent, ohio","policing; racism; women's rights","general protesters","antiracism; against police brutality; for the recognition of the mistreatment of Black women",1,NA,NA,NA,39133,"3939872",29811,2549,1808,2872,14007,2478,164,546,9673
"8294","2020-06-27","lorain, ohio","policing; racism","Joshua Kids youth program","antiracism; against police brutality",1,NA,NA,NA,39093,"3944856",63801,11355,11218,3555,41622,1362,292,91,2844
"8295","2020-06-27","wilmington, ohio","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,39027,"3985792",12392,716,608,1021,7789,493,66,159,1225
"8296","2020-06-27","wooster, ohio","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,39169,"3986548",26673,918,761,2642,17237,1650,248,442,3277
"8297","2020-06-27","owasso, oklahoma","policing; racism","Rams For Equality","antiracism; against police brutality",1,NA,NA,NA,40143,"4056650",36173,1146,1089,5427,22630,1953,165,248,1899
"8298","2020-06-27","stillwater, oklahoma","education; policing; racism","general protesters","antiracism; against police brutality; commemorate Juneteenth; for diversity education reform",1,150,150,150,40119,"4070300",49952,2306,1771,5729,22347,2957,643,1562,16831
"8299","2020-06-27","eugene, oregon","lgbtqia; policing; racism","Transponder","antiracism; against police brutality; in support of black LGBTQ+ communities",1,200,200,200,41039,"4123850",168302,2630,2516,25225,108158,13542,3028,3381,23004
"8300","2020-06-27","portland, oregon","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,41051,"4159000",645291,37456,36712,144129,478991,66042,19836,11610,39283
"8301","2020-06-27","springfield, oregon","patriotism; policing; racism","general protesters","against Black Lives Matter protesters, for patriotism",2,NA,NA,NA,41039,"4169600",62077,608,592,5320,41984,1560,264,338,2563
"8302","2020-06-27","springfield, oregon","policing; racism","Black Unity","Black Lives Matter, against police",1,250,250,250,41039,"4169600",62077,608,592,5320,41984,1560,264,338,2563
"8303","2020-06-27","yachats, oregon","policing; racism","general protesters","Black Lives Matter",1,NA,NA,NA,41041,"4184200",553,0,0,91,494,73,19,19,8
"8304","2020-06-27","carlisle, pennsylvania","policing; racism","general protesters","antiracism; against police brutality",1,24,24,24,42041,"4211272",19153,1727,1512,2500,11912,1335,325,463,2613
"8305","2020-06-27","eagleville, pennsylvania","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,42091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8306","2020-06-27","harrisburg, pennsylvania","policing; racism","general protesters","antiracism; against police brutality",1,36,36,36,42043,"4232800",49209,25339,25123,4303,30790,1797,512,201,2237
"8307","2020-06-27","harrisburg, pennsylvania","policing; racism","general protesters","antiracism; against police brutality",1,20,35,28,42043,"4232800",49209,25339,25123,4303,30790,1797,512,201,2237
"8308","2020-06-27","newry, pennsylvania","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,42013,"4254024",234,0,0,21,153,8,3,0,5
"8309","2020-06-27","pen argyl, pennsylvania","policing; racism","general protesters","antiracism; against police brutality",1,300,300,300,42095,"4258696",3543,61,60,268,2364,178,10,12,77
"8310","2020-06-27","philadelphia, pennsylvania","policing; racism","general protesters","antiracism; against police brutality",1,100,100,100,42101,"4260000",1579075,665333,651658,185849,1073453,87358,27999,17485,96057
"8311","2020-06-27","pittsburgh, pennsylvania","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,42003,"4261000",302205,69589,65466,47868,206063,26903,8936,8128,34526
"8312","2020-06-27","west chester, pennsylvania","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,42029,"4282704",20034,1573,1131,3813,9915,1267,305,331,6248
"8313","2020-06-27","wilkes-barre, pennsylvania","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,42079,"4285152",40867,6105,5681,2738,25857,1187,235,116,3765
"8314","2020-06-27","york, pennsylvania","lgbtqia; policing; racism","Rainbow Rose Center","antiracism; against police brutality; pro-LGBTQ",1,40,40,40,42133,"4287048",44022,11689,11527,2153,26349,843,126,83,2354
"8315","2020-06-27","summerville, south carolina","education; racism","general protesters","for more racial diversity on local school board",1,NA,NA,NA,45035,"4570270",53037,11338,11252,6607,34881,2963,574,211,2307
"8316","2020-06-27","sioux falls, south dakota","policing; racism","general protesters","against Back the Blue protesters, Black Lives Matter, against police brutality",1,20,20,20,46099,"4659020",177117,11034,10704,27646,116018,9348,2599,1226,7851
"8317","2020-06-27","knoxville, tennessee","policing; racism","general protesters","antiracism; against police brutality; for trust between law enforcement and the community",1,NA,NA,NA,47093,"4740000",186173,31614,30570,22840,118442,10482,2511,2571,20828
"8318","2020-06-27","memphis, tennessee","policing; racism","Members of Memphis Police and Shelby County Sheriff's Office","antiracism; against police brutality; for police reform",1,24,24,24,47157,"4748000",651932,417973,408034,66139,421282,30037,8596,5503,33623
"8319","2020-06-27","nashville, tennessee","policing; racism","general protesters","antiracism; against police brutality; for removal of police chief; for defunding police; for demilitarizing police; for removal of Confederate statues",1,NA,NA,NA,47037,"4752006",663750,183091,176404,118010,457591,47215,13412,9602,37370
"8320","2020-06-27","austin, texas","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,48453,"4805000",950807,74441,70495,212650,658048,89256,21648,16767,69282
"8321","2020-06-27","austin, texas","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,48453,"4805000",950807,74441,70495,212650,658048,89256,21648,16767,69282
"8322","2020-06-27","houston, texas","policing; racism","general protesters","antiracism; against police brutality; Pride Houston celebration",1,NA,NA,NA,48201,"4835000",2310432,521871,510399,300873,1503215,129802,39373,24306,123396
"8323","2020-06-27","midland, texas","policing; racism","Next Generation Action Network","antiracism; against police brutality; protest arrest of black man (Tye Anders)",1,NA,NA,NA,48329,"4848072",138549,10835,10619,18024,87068,5169,1438,569,6390
"8324","2020-06-27","ogden, utah","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,49057,"4955980",86833,1630,1506,7293,53844,2690,597,609,5232
"8325","2020-06-27","salt lake, utah","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,49035,"4967000",197756,5166,5093,33875,131606,16428,6113,4841,19398
"8326","2020-06-27","norfolk, virginia","policing; racism","general protesters","antiracism; against police brutality",1,24,24,24,51710,"5157000",244601,100649,90964,27117,152830,11921,3038,1984,23899
"8327","2020-06-27","richmond, virginia","policing; racism","general protesters","antiracism; against police brutality",1,100,150,125,51760,"5167000",226622,106193,102553,37147,157879,17377,4928,3126,20477
"8328","2020-06-27","richmond, virginia","lgbtqia; policing; racism","Virginia Pride","antiracism; against police brutality; pro-LGBTQ+",1,300,300,300,51760,"5167000",226622,106193,102553,37147,157879,17377,4928,3126,20477
"8329","2020-06-27","roanoke, virginia","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,51770,"5168000",99229,28753,28331,10092,69961,3636,1743,916,3517
"8330","2020-06-27","warrenton, virginia","policing; racism","Fauquier NAACP; League of Women Voters of the Fauquier and Prince William Area; Virginia Interfaith Center for Public Policy, Northern Piedmont chapter; Afro-American Historical Association of Fauquier County; Piedmont Race Amity Project","Black Lives Matter",1,NA,NA,NA,51061,"5183136",9913,817,744,1665,6544,831,152,50,292
"8331","2020-06-27","williamsburg, virginia","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,51830,"5186160",14927,2246,1859,2019,7439,1306,463,434,5278
"8332","2020-06-27","brattleboro, vermont","democracy; policing; presidency; racism","general protesters","against President Trump, Black Lives Matter, blue lives don't exist, no Trump no KKK no fascist USA",1,75,75,75,50025,"5007975",6507,43,28,948,4857,757,127,139,179
"8333","2020-06-27","pittsfield, vermont","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,50021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8334","2020-06-27","seattle, washington","policing; racism","general protesters","antiracism; against police brutality; for release of protester",1,20,20,20,53033,"5363000",724305,53112,51597,197476,538683,97680,28807,21054,50741
"8335","2020-06-27","seattle, washington","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,53033,"5363000",724305,53112,51597,197476,538683,97680,28807,21054,50741
"8336","2020-06-27","seattle, washington","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,53033,"5363000",724305,53112,51597,197476,538683,97680,28807,21054,50741
"8337","2020-06-27","selah, washington","policing; racism","general protesters","antiracism; against police brutality; for removal of racist goverment official",1,60,60,60,53077,"5363280",7856,72,69,894,4809,254,107,43,265
"8338","2020-06-27","tacoma, washington","lgbtqia; policing; racism","The New Generation 2.0","antiracism; against police brutality; pro-LGBTQ+",1,100,100,100,53053,"5370000",212869,22246,21944,27811,146322,11113,2591,1959,12178
"8339","2020-06-27","twisp, washington","policing; racism","general protesters","Black Lives Matter",1,12,12,12,53047,"5373080",982,0,0,120,769,48,3,0,0
"8340","2020-06-27","kenosha, wisconsin","criminal justice; policing; racism","general protesters","Black Lives Matter, jail killer cops",1,NA,NA,NA,55059,"5539225",99688,11489,10930,9919,64618,4857,590,405,5924
"8341","2020-06-27","madison, wisconsin","policing; racism","general protesters","antiracism; against police brutality; defund the police",1,NA,NA,NA,55025,"5548000",254977,17874,17198,51112,159286,25844,6734,8485,38523
"8342","2020-06-28","el dorado, alaska","policing; racism","general protesters","antiracism; against police brutality; help families whose lives have been impacted by violence",1,NA,NA,NA,5139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8343","2020-06-28","fairfax, california","policing; racism","general protesters","antiracism; against police brutality",1,100,100,100,6041,"0623168",7578,34,27,2035,5828,1017,213,231,289
"8344","2020-06-28","gustine, california","policing; racism","general protesters","against Back the Blue protesters, Black Lives Matter, racism isn't born it's taught, f**k GPD",1,NA,NA,NA,6047,"0631568",5813,0,0,391,4114,67,58,0,393
"8345","2020-06-28","mill valley, california","policing; racism","general protesters","antiracism; against police brutality; commemorate black lives lost",1,NA,NA,NA,6041,"0647710",14330,167,164,4335,10762,2326,1101,466,193
"8346","2020-06-28","napa, california","civil rights; indigenous peoples; lgbtqia; policing; racism","Rainbow Action Network (RAN); People's Collective for Change Pride","antiracism; against police brutality; Black LGBTQ lives matter; in honor of LGBTQ freedom fighters; in solidarity with Black, Brown, and Indigenous people; show that LGBTQ allies are committed to the fight for racial and social justice",1,120,120,120,6055,"0650258",79074,533,481,12462,54723,3970,1688,614,4029
"8347","2020-06-28","oakland, california","policing; racism","general protesters","antiracism; against police brutality; promote unity and justice",1,NA,NA,NA,6001,"0653000",425097,100966,99868,77864,308577,38590,11609,7821,23216
"8348","2020-06-28","oakland, california","policing; racism","Anti Police-Terror Project; Defund the Police Coalition","antiracism; against police brutality; promote civic engagement",1,329,329,329,6001,"0653000",425097,100966,99868,77864,308577,38590,11609,7821,23216
"8349","2020-06-28","petaluma, california","policing; racism","local teachers","antiracism; against police brutality",1,NA,NA,NA,6097,"0656784",60767,718,715,11365,43422,4220,1193,763,3709
"8350","2020-06-28","portola valley, california","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,6081,"0658380",4592,17,17,854,3311,956,457,285,157
"8351","2020-06-28","richmond, california","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,6013,"0660620",109884,22150,21919,13809,75470,5180,1200,1116,6929
"8352","2020-06-28","rohnert park, california","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,6097,"0662546",42902,1089,1053,5886,28808,1902,408,251,4348
"8353","2020-06-28","san diego, california","policing; racism","general protesters","antiracism; against police brutality; shooting of San Diego man",1,100,100,100,6073,"0666000",1409573,90095,86394,262063,970333,118071,36321,29290,121244
"8354","2020-06-28","san diego, california","policing; racism","Pedal for Justice San Diego Coalition","antiracism; against police brutality; for safe access to parks and other recreational spaces",1,300,300,300,6073,"0666000",1409573,90095,86394,262063,970333,118071,36321,29290,121244
"8355","2020-06-28","san francisco, california","policing; racism","general protesters","antiracism; against police brutality; against racist employer",1,NA,NA,NA,6075,"0667000",874961,45556,44181,241699,695330,107424,35058,19535,51607
"8356","2020-06-28","san francisco, california","policing; racism","general protesters","antiracism; against police brutality; against scapegoating",1,NA,NA,NA,6075,"0667000",874961,45556,44181,241699,695330,107424,35058,19535,51607
"8357","2020-06-28","san francisco, california","lgbtqia; policing; racism","Transgender Cultural District; Brotherhood; Pyramid Kings; TRANScend Retreat; Queers United for Intersectional Liberation; SF Pride","antiracism; against police brutality; Black Trans Lives matter",1,NA,NA,NA,6075,"0667000",874961,45556,44181,241699,695330,107424,35058,19535,51607
"8358","2020-06-28","san francisco, california","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,6075,"0667000",874961,45556,44181,241699,695330,107424,35058,19535,51607
"8359","2020-06-28","san francisco, california","economy; healthcare; policing; racism","general protesters","antiracism; against police brutality; demand health care and unemployment relief for community members impacted by the virus",1,200,200,200,6075,"0667000",874961,45556,44181,241699,695330,107424,35058,19535,51607
"8360","2020-06-28","los angeles, california","policing; racism","The Valley of Change","Black Lives Matter, against police brutality",1,NA,NA,NA,6037,"0644000",3966936,354169,344609,619287,2738015,208695,76566,37917,287690
"8361","2020-06-28","sonora, california","policing; racism","BLM Peaceful Protest Sonora","Black Lives Matter",1,NA,NA,NA,6109,"0672674",4844,58,43,511,3487,214,59,58,164
"8362","2020-06-28","vacaville, california","policing; racism","general protesters","antiracism; against police brutality",1,12,12,12,6095,"0681554",98875,10001,7011,10600,67890,4128,1054,257,5622
"8363","2020-06-28","watsonville, california","lgbtqia; policing; racism","Pajaro Valley Pride","antiracism; against police brutality; Rise Up! Act in Solidarity for Black Trans Lives; Black Lives Matter; LGBTQ+ rights",1,150,150,150,6087,"0683668",53800,477,469,2586,31362,919,228,120,3269
"8364","2020-06-28","aurora, colorado","policing; racism","general protesters","antiracism; against police brutality; Black Lives Matter",1,NA,NA,NA,8005,"0804000",369111,60909,60415,48323,242357,18703,2799,2253,15513
"8365","2020-06-28","colorado springs, colorado","policing; racism","general protesters","antiracism; against police brutality; justice for Elijah McClain (action against Aurora officers)",1,100,100,100,8041,"0816000",464871,30286,29636,74846,307517,37019,6100,4685,28670
"8366","2020-06-28","lyons, colorado","policing; racism","Lyons Social Justice Committee","antiracism; against police brutality",1,20,20,20,8013,"0847070",2228,38,38,447,1498,362,29,19,119
"8367","2020-06-28","darien, connecticut","lgbtqia; policing; racism","general protesters","antiracism; against police brutality; pro-LGBTQ",1,100,100,100,9001,"0918920",21742,187,187,6215,13047,3448,944,207,740
"8368","2020-06-28","griswold, connecticut","policing; racism","general protesters","antiracism; against police brutality",1,100,100,100,9011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8369","2020-06-28","southbury, connecticut","racism","Justice Southbury","against systemic racism, for equal justice for all",1,NA,NA,NA,9009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8370","2020-06-28","miami, florida","lgbtqia; policing; racism","Democratic Socialists of America","antiracism; against police brutality; pro-LGBTQ",1,100,100,100,12086,"1245000",454279,76271,73486,61000,340503,24228,12106,3609,21920
"8371","2020-06-28","miami lakes, florida","policing; racism","general protesters","against Blue Lives Matter protesters, Black Lives Matter",1,30,40,35,12086,"1245100",30864,825,823,5041,22096,1974,1006,481,2405
"8372","2020-06-28","orlando, florida","policing; racism","general protesters","antiracism; against police brutality; support black artists",1,24,100,62,12095,"1253000",280832,68937,68067,50162,197416,16372,5971,2648,16183
"8373","2020-06-28","panama, florida","lgbtqia; policing; racism","LGBTQ Center of Bay County; annual ""Gay the Hathaway"" march","antiracism; against police brutality; pro-LGBT",1,150,150,150,12005,"1254700",36640,7631,7510,3919,25798,1708,514,114,1399
"8374","2020-06-28","rome, georgia","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,13115,"1366668",36332,9362,8912,3323,24058,1759,735,409,1467
"8375","2020-06-28","thomson, georgia","policing; racism","CSRA’s Black Lives Matter","antiracism; against police brutality",1,10,10,10,13189,"1376280",6593,3487,3414,235,4047,164,4,11,100
"8376","2020-06-28","boise, idaho","democracy; military; policing; racism; science","general protesters","against racism, against hate, for American values, for equality, Black Lives Matter, for voting rights, in support of veterans and active-duty military, respect science",1,NA,NA,NA,16001,"1608830",226115,4266,4175,41145,153279,15473,4162,2947,15885
"8377","2020-06-28","carbondale, illinois","policing; racism","general protesters","antiracism; against police brutality",1,30,30,30,17077,"1711163",25597,6893,6021,2097,12271,2135,391,832,8713
"8378","2020-06-28","chicago, illinois","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,17031,"1714000",2709534,802460,784065,435959,1875020,211185,62358,30738,147374
"8379","2020-06-28","chicago, illinois","lgbtqia; policing; racism","general protesters","antiracism; against police brutality; pro-LGBTQ",1,2000,2000,2000,17031,"1714000",2709534,802460,784065,435959,1875020,211185,62358,30738,147374
"8380","2020-06-28","crystal lake, illinois","policing; racism","general protesters","antiracism; against police brutality",1,100,100,100,17111,"1717887",39974,620,588,7390,27208,2968,402,336,1781
"8381","2020-06-28","rantoul, illinois","policing; racism","Black Lives Matter","antiracism; against police brutality",1,NA,NA,NA,17019,"1762783",13218,3334,3093,792,7817,393,76,65,455
